osm_id;tipo_apoyo;nombre;operador;voltaje;latitud;longitud
11267479041;pole;;;;38,9283045;-0,1110537
11267479042;pole;;;;38,9286805;-0,1105417
11267479043;pole;;;;38,9289618;-0,1121546
11267479044;pole;;;;38,9292598;-0,1137294
11267479045;pole;;;;38,9293594;-0,1143123
11267479046;pole;;;;38,9295666;-0,1155161
11267479048;pole;;;;38,9298834;-0,1173244
11267479049;pole;;;;38,9300515;-0,1182287
11267479052;pole;;;;38,9301263;-0,1186433
11267479053;pole;;;;38,9303389;-0,1198211
11267479054;pole;;;;38,9306268;-0,1214729
11267479055;pole;;;;38,9305528;-0,1227459
11268027889;pole;;;;38,7989808;0,1515792
11275480655;pole;;;;40,237441;0,2672486
11275480656;pole;;;;40,2394524;0,2654035
11275480657;pole;;;;40,2401184;0,2649326
11289834176;pole;;;;37,82239;-0,849907
11332711792;pole;;;;38,686364;-0,6286535
11332734132;pole;;;;38,6863132;-0,6175344
11332734133;pole;;;;38,6860892;-0,616902
11332734142;pole;;;;38,6858385;-0,6166238
11332734152;tower;;;;38,6868518;-0,6175143
11356610156;pole;;;;40,0485587;0,0486683
11379855109;pole;;;;38,6177173;-1,1108121
11388435411;tower;;;;39,4230525;-0,4252366
11388435412;tower;;;;39,424386;-0,4306052
11388435413;tower;;;;39,4256742;-0,4358005
11388435414;tower;;;;39,4264316;-0,440199
11388435415;tower;;;;39,4267694;-0,4428235
11399050260;tower;;;;38,0038368;-0,6845541
11399050261;tower;;;;38,0011124;-0,6806395
11402530962;tower;;;;38,629281;-0,8856489
11402530964;tower;;;;38,6288622;-0,8793503
11402530965;tower;;;;38,6181887;-0,8535511
11402530966;tower;;;;38,6233668;-0,8660098
11402530967;tower;;;;38,6296273;-0,8736796
11402530968;tower;;;;38,6302136;-0,8675392
11402593269;tower;;;;38,6274955;-0,8760425
11402593270;tower;;;;38,6247744;-0,8694274
11402593275;tower;;;;38,6220108;-0,8627648
11402593278;tower;;;;38,6206661;-0,8595059
11402593279;tower;;;;38,6171964;-0,84723
11402593281;tower;;;;38,6199659;-0,7719504
11434845427;tower;;;;38,9431102;-1,321229
11434845428;tower;;;;38,9433283;-1,3197299
11434845429;tower;;;;38,9428824;-1,3227764
11434845430;tower;;;;38,9435218;-1,3183335
11434845431;tower;;;;38,943752;-1,3168467
11476851207;pole;;;;39,9998997;-1,5745226
11478522110;tower;;;;39,8844363;-1,2820051
11478522112;tower;;;;39,8877119;-1,2568005
11478522113;tower;;;;39,8894905;-1,2500343
11478556378;tower;;;;39,8457271;-1,4368615
11478556379;tower;;;;39,8481982;-1,4272656
11478556380;tower;;;;39,8507237;-1,4173985
11478556381;tower;;;;39,8517734;-1,4133129
11478556382;tower;;;;39,8524679;-1,4105887
11478556383;tower;;;;39,8532282;-1,4076257
11478556384;tower;;;;39,8542276;-1,4054727
11478556385;tower;;;;39,8569523;-1,3995987
11478556386;tower;;;;39,8602594;-1,3924766
11478556387;tower;;;;39,8617112;-1,3893426
11478556388;tower;;;;39,863141;-1,3862394
11478556389;tower;;;;39,864761;-1,3827539
11478556390;tower;;;;39,8657489;-1,3806263
11478556391;tower;;;;39,869759;-1,3719958
11478556392;tower;;;;39,8708846;-1,3695505
11478556393;tower;;;;39,8733764;-1,3641824
11478556394;tower;;;;39,876185;-1,3581101
11478556395;tower;;;;39,8776681;-1,3549115
11478556396;tower;;;;39,8788842;-1,3522764
11478556397;tower;;;;39,8804379;-1,3489258
11478556398;tower;;;;39,8829488;-1,3435022
11478556400;pole;;;;39,8807351;-1,3439314
11478556401;tower;;;;39,8790587;-1,3416315
11478556402;tower;;;;39,8858174;-1,3508962
11478556403;tower;;;;39,8841703;-1,3486333
11478556404;tower;;;;39,886919;-1,3349233
11478556405;tower;;;;39,888227;-1,3321082
11478726258;pole;;;;39,5605157;-1,2180347
11478726259;pole;;;;39,5596443;-1,216185
11478726260;tower;;;;39,5579407;-1,2155191
11478726261;tower;;;;39,5150222;-1,1809862
11478726262;tower;;;;39,4858139;-1,1580705
11478726263;tower;;;;39,4775486;-1,1511397
11478963125;tower;;;;39,3436974;-1,0262576
11478963126;tower;;;;39,3408826;-1,0220826
11478963127;tower;;;;39,3185344;-0,9875423
11478963128;tower;;;;39,3041238;-0,9556672
11478963129;tower;;;;39,2992442;-0,9410128
11478963131;tower;;;;39,2939205;-0,9321396
11478963132;tower;;;;39,2617326;-0,92949
11478963133;tower;;;;39,256631;-0,9276889
11478963136;tower;;;;39,2608644;-0,9308416
11478963137;tower;;;;39,2590672;-0,9338001
11478963139;tower;;;;39,2688093;-0,9194756
11478963141;tower;;;;39,2696805;-0,9183626
11478963142;tower;;;;39,2731282;-0,9142349
11478963148;tower;;;;39,260491;-0,9408443
11478963149;pole;;;;39,2590765;-0,9430862
11478963151;tower;;;;39,2579589;-0,9448418
11478963152;tower;;;;39,2575616;-0,9454619
11478963153;portal;;;;39,2577099;-0,9457368
11478963154;tower;;;;39,2579873;-0,9460771
11478963155;tower;;;;39,2614148;-0,9463083
11479086447;tower;;;;39,2646359;-0,9274622
11479232214;tower;;;;39,2503944;-0,926572
11479232228;tower;;;;39,2480859;-0,927796
11479232229;tower;;;;39,2497836;-0,92811
11479288458;tower;;;;39,2712293;-0,9096812
11479288459;tower;;;;39,27057;-0,9099377
11479288461;tower;;;;39,2717238;-0,9105943
11479288462;tower;;;;39,2719115;-0,9126892
11479288463;tower;;;;39,2711007;-0,9098542
11479288464;tower;;;;39,2640202;-0,9299473
11479288465;tower;;;;39,2573754;-0,9454964
11479289969;tower;;;;39,2548086;-0,9396022
11479289970;pole;;;;39,2513694;-0,9367698
11479289974;tower;;;;39,249888;-0,9355295
11479289976;pole;;;;39,2496768;-0,9361812
11479289980;pole;;;;39,2438625;-0,9352591
11479289981;pole;;;;39,2440025;-0,9351442
11479289982;pole;;;;39,2425208;-0,9344272
11479289983;pole;;;;39,2493163;-0,9366394
11479375778;tower;;;;39,256082;-0,9390741
11479375781;pole;;;;39,250911;-0,9376702
11479375782;pole;;;;39,2528882;-0,9389365
11479375783;tower;;;;39,2539944;-0,9403258
11479375784;tower;;;;39,2481807;-0,9450906
11479375786;pole;;;;39,2568344;-0,9428511
11479375787;pole;;;;39,2577818;-0,9444192
11479375788;pole;;;;39,2558903;-0,9413614
11479375789;pole;;;;39,2576505;-0,9412442
11479375790;pole;;;;39,256888;-0,9414632
11479375791;pole;;;;39,2561341;-0,9416607
11479375792;pole;;;;39,2581328;-0,9450472
11479375793;pole;;;;39,2575341;-0,9455679
11479375794;pole;;;;39,2592109;-0,9451306
11479375795;pole;;;;39,2600784;-0,9450613
11479375796;pole;;;;39,2608834;-0,9443152
11479375797;pole;;;;39,2625935;-0,9428052
11479375798;pole;;;;39,2636473;-0,9410831
11479375799;pole;;;;39,2647442;-0,9398875
11479375800;pole;;;;39,2655288;-0,9390185
11479375801;pole;;;;39,2663835;-0,9380975
11479375802;pole;;;;39,2679763;-0,9363293
11479375803;pole;;;;39,2694425;-0,9346925
11479375804;pole;;;;39,2705335;-0,9335753
11479375805;pole;;;;39,2739356;-0,9295991
11479375806;pole;;;;39,2748509;-0,928618
11479375807;pole;;;;39,2761093;-0,9272742
11479375808;pole;;;;39,2783954;-0,9247405
11479375809;pole;;;;39,2792083;-0,9238503
11479375810;pole;;;;39,2797912;-0,9232456
11479375811;pole;;;;39,2807361;-0,9221526
11479375812;pole;;;;39,2832708;-0,9193573
11479375813;pole;;;;39,2844809;-0,9180425
11479438862;pole;;;;39,2621234;-0,9306816
11479438863;pole;;;;39,2619155;-0,9308332
11479438864;pole;;;;39,2612532;-0,932501
11479438865;pole;;;;39,2603887;-0,9333437
11479438866;pole;;;;39,2596754;-0,9339804
11479438867;pole;;;;39,2579742;-0,9373391
11479438868;pole;;;;39,2580254;-0,9391695
11479453569;pole;;;;39,2578749;-0,9384123
11479453570;pole;;;;39,2576939;-0,9375571
11479453571;pole;;;;39,2579674;-0,9368068
11479453572;pole;;;;39,2591494;-0,9346527
11479453573;tower;;;;39,2049547;-1,0286443
11479453574;tower;;;;39,2060158;-1,0359609
11479453575;tower;;;;39,2067108;-1,0410937
11479453576;tower;;;;39,2079616;-1,0457164
11479453577;tower;;;;39,2090588;-1,0496862
11479453578;tower;;;;39,2105691;-1,0512827
11479453579;tower;;;;39,212225;-1,0530014
11479453585;tower;;;;39,2085556;-1,0652838
11479453586;tower;;;;39,2098858;-1,0673603
11479453593;tower;;;;39,231326;-1,0944136
11479453602;tower;;;;39,2313059;-1,0940523
11479453604;pole;;;;39,2309413;-1,0928731
11479453608;pole;;;;39,2310427;-1,0929924
11479453611;tower;;;;39,2091142;-1,0748821
11479453616;tower;;;;39,1902458;-1,067123
11479453621;tower;;;;39,1753879;-1,065991
11479453642;tower;;;;39,0693587;-1,0468476
11479453648;tower;;;;39,0296437;-1,0455598
11479453653;tower;;;;38,9434957;-1,0735357
11479453658;tower;;;;38,8521957;-1,0842953
11479453660;tower;;;;38,8520788;-1,0872581
11479460377;tower;;;;39,2337425;-1,0950784
11479460378;tower;;;;39,2407638;-1,0969784
11479460380;tower;;;;39,2466764;-1,0977036
11479460381;tower;;;;39,2469917;-1,0965374
11479460394;tower;;;;39,2435171;-1,1101807
11479621072;tower;;;;39,2471429;-1,0918808
11479621078;tower;;;;39,2488164;-1,0927469
11480332969;tower;;;;39,2253704;-1,2659706
11480332970;tower;;;;39,2268716;-1,2471951
11480332971;tower;;;;39,2285676;-1,2195056
11480332972;tower;;;;39,2290314;-1,21155
11480332973;tower;;;;39,2281049;-1,1715248
11480332974;tower;;;;39,2230619;-1,1275619
11480332975;tower;;;;39,22294;-1,0961477
11480332976;tower;;;;39,2228897;-1,0938699
11480332977;tower;;;;39,222871;-1,0633234
11480332978;tower;;;;39,2229413;-1,0577817
11480332979;tower;;;;39,2242467;-1,0504349
11480332980;tower;;;;39,2246273;-1,0480947
11480332981;tower;;;;39,2251231;-1,0452048
11480332982;tower;;;;39,2284266;-1,0344096
11480332983;tower;;;;39,229993;-1,0290722
11480332984;tower;;;;39,2329496;-1,0224897
11480332985;tower;;;;39,2346692;-1,0186641
11480332986;tower;;;;39,2400844;-1,0065657
11480332987;tower;;;;39,2406616;-1,005298
11480332988;tower;;;;39,2421684;-1,0009086
11480332989;tower;;;;39,2428581;-0,9988565
11480332990;tower;;;;39,2437199;-0,9963039
11480332991;tower;;;;39,2521677;-0,972432
11480332992;tower;;;;39,2537977;-0,96814
11480332993;tower;;;;39,2600669;-0,9512423
11480332994;tower;;;;39,2632245;-0,9396837
11480332995;tower;;;;39,2643301;-0,9364206
11480332996;tower;;;;39,2686906;-0,9257033
11480332997;tower;;;;39,26998;-0,9199358
11480332998;tower;;;;39,2715962;-0,9146798
11480332999;tower;;;;39,2712807;-0,916764
11480333000;tower;;;;39,2706339;-0,9185346
11480333001;tower;;;;39,2800279;-0,89015
11480333002;tower;;;;39,2801921;-0,8868953
11480333057;pole;;;;39,2792035;-0,8522127
11480333058;pole;;;;39,2793156;-0,8485198
11480333059;pole;;;;39,278949;-0,8469844
11480333060;pole;;;;39,2784118;-0,845755
11480333061;pole;;;;39,2739668;-0,8398853
11480333062;pole;;;;39,2733282;-0,8385896
11480333063;pole;;;;39,2728573;-0,8366095
11480333064;pole;;;;39,2792415;-0,8545948
11480333065;pole;;;;39,279084;-0,8574507
11480333066;pole;;;;39,2790799;-0,8618168
11480333067;pole;;;;39,2707975;-0,830443
11480333071;pole;;;;39,2697082;-0,8263952
11480333072;pole;;;;39,2696296;-0,8220053
11480416311;pole;;;;39,2340298;-1,0867928
11480416329;pole;;;;39,2333244;-1,0838571
11480416330;pole;;;;39,2331814;-1,0842655
11480610010;tower;;;;39,2057392;-1,3073581
11480610011;tower;;;;39,2052192;-1,3075527
11480610012;tower;;;;39,205209;-1,3077025
11480610013;tower;;;;39,207295;-1,3073416
11480610014;tower;;;;39,2102006;-1,304993
11480610015;tower;;;;39,2159176;-1,297879
11480610016;tower;;;;39,217208;-1,2962622
11480610017;tower;;;;39,2199526;-1,291475
11480610018;tower;;;;39,2215506;-1,2864058
11480610019;tower;;;;39,2220358;-1,2837566
11480610021;tower;;;;39,1895719;-1,3105811
11480666383;pole;;;;38,8555137;-1,0938445
11480666384;pole;;;;38,8550204;-1,092833
11480666385;pole;;;;38,8540013;-1,0908874
11480666386;pole;;;;38,8525096;-1,0896281
11480666389;pole;;;;38,852608;-1,0876639
11480666390;pole;;;;38,8523852;-1,0882454
11480666391;pole;;;;38,8523932;-1,0876581
11480666400;pole;;;;38,8686212;-1,1145841
11480666402;pole;;;;38,8695894;-1,1112332
11481079771;tower;;;;38,8514416;-1,1360179
11481079773;pole;;;;38,8506176;-1,1293925
11481079775;pole;;;;38,8475904;-1,105651
11481079777;pole;;;;38,8483031;-1,0967476
11481079778;pole;;;;38,8492477;-1,0934643
11481079779;pole;;;;38,8500221;-1,0916556
11481079780;pole;;;;38,8510664;-1,0893951
11481079786;tower;;;;38,8668301;-1,2541969
11481079787;pole;;;;38,8734877;-1,2886653
11481079788;pole;;;;38,8800116;-1,3223879
11481084005;tower;;;;38,8843537;-1,3323852
11481142439;tower;;;;38,9244288;-1,2691252
11481142444;tower;;;;38,8853858;-1,2947718
11481142445;tower;;;;38,8859527;-1,2938169
11481142450;tower;;;;38,8870112;-1,2945817
11481142451;tower;;;;38,8867761;-1,2943967
11481142453;pole;;;;38,8863218;-1,2965894
11481142455;pole;;;;38,8847061;-1,2899851
11481142456;pole;;;;38,8837678;-1,2882906
11481142457;tower;;;;38,8827767;-1,2865007
11481142460;tower;;;;38,8807545;-1,2828535
11481142464;pole;;;;38,8806555;-1,2810662
11481157274;tower;;;;38,8876474;-1,30676
11481157275;tower;;;;38,8752609;-1,2978944
11481166428;pole;;;;38,8881502;-1,3103812
11481166429;pole;;;;38,8898945;-1,311457
11481166430;pole;;;;38,8916356;-1,3125275
11481166431;pole;;;;38,893052;-1,3133967
11482419372;pole;;;;39,6426107;-0,878763
11482419374;pole;;;;39,6934798;-0,8669537
11482419375;pole;;;;39,6935177;-0,8671201
11482419376;pole;;;;39,6938976;-0,8650331
11482419394;pole;;;;39,6793447;-1,1208037
11482515925;tower;;;;39,6038418;-0,783517
11482515926;tower;;;;39,6049529;-0,783936
11482515961;pole;;;;39,6089307;-0,6696735
11482515963;pole;;;;39,6410884;-0,5925135
11482517579;pole;;;;39,6035564;-0,5209707
11482517580;pole;;;;39,6039545;-0,5219301
11482517585;pole;;;;39,5829604;-0,4614419
11482517590;tower;;;;39,5753467;-0,4507518
11482517592;tower;;;;39,5731567;-0,4488488
11482517595;tower;;;;39,5755889;-0,4400248
11482517600;tower;;;;39,5650644;-0,4093652
11482517608;tower;;;;39,5362641;-0,3624695
11482533956;tower;;;;39,4397547;-0,7747271
11482533957;tower;;;;39,4389413;-0,7792442
11482533958;tower;;;;39,4349089;-0,7808678
11482533959;tower;;;;39,4344491;-0,7803872
11482533960;tower;;;;39,4339858;-0,778485
11482533961;tower;;;;39,4235617;-0,7759108
11482533962;tower;;;;39,4220589;-0,776044
11482533963;pole;;;;39,4213457;-0,7767191
11482533965;pole;;;;39,4225412;-0,7790979
11482533966;pole;;;;39,4213981;-0,7768162
11482533967;tower;;;;39,4209416;-0,7794971
11482533968;tower;;;;39,420658;-0,7795743
11482558470;pole;;;;39,423328;-0,7788821
11482558471;pole;;;;39,4246235;-0,7785356
11482558472;pole;;;;39,4253493;-0,7783309
11482558473;pole;;;;39,4260309;-0,7777423
11482558474;pole;;;;39,4264916;-0,7780792
11482558475;pole;;;;39,4273847;-0,777802
11482558476;pole;;;;39,4275982;-0,77838
11482558477;pole;;;;39,429422;-0,7816895
11482558478;pole;;;;39,4299564;-0,7824328
11482558479;pole;;;;39,4306871;-0,7844835
11482558480;pole;;;;39,4307685;-0,7857777
11482558481;pole;;;;39,4297083;-0,7867719
11482558482;pole;;;;39,4302468;-0,787668
11482558483;pole;;;;39,4302668;-0,7888571
11482558484;tower;;;;39,4316806;-0,7900804
11482558485;tower;;;;39,4302749;-0,7923042
11482558487;tower;;;;39,4296527;-0,7928825
11482558488;tower;;;;39,4295793;-0,7928657
11482558489;tower;;;;39,4300641;-0,7925163
11488315401;tower;;;;40,4106816;-1,4393258
11488315402;tower;;;;40,4098207;-1,4381833
11488315403;tower;;;;40,407758;-1,4382104
11488315404;tower;;;;40,4073948;-1,4373112
11488315405;tower;;;;40,4068272;-1,435227
11488315406;tower;;;;40,4075528;-1,4329659
11488315407;tower;;;;40,4077061;-1,4262814
11488315408;tower;;;;40,4077691;-1,4239922
11488315409;tower;;;;40,407963;-1,4154284
11488315410;tower;;;;40,409416;-1,3957166
11488315411;tower;;;;40,4082266;-1,3838623
11488315412;tower;;;;40,4057863;-1,3598281
11488315413;tower;;;;40,4129929;-1,3492278
11488315414;tower;;;;40,4129221;-1,3426568
11488315415;tower;;;;40,4207692;-1,3204896
11488315416;tower;;;;40,4199914;-1,3061953
11488315417;tower;;;;40,444927;-1,285107
11488315418;tower;;;;40,4468122;-1,2835205
11488315419;pole;;;;40,4456437;-1,2860176
11488315421;tower;;;;40,4567947;-1,2434017
11488315422;tower;;;;40,4572141;-1,2421806
11488315424;pole;;;;40,4580882;-1,2412431
11488315425;pole;;;;40,4598722;-1,241595
11488315426;pole;;;;40,4615566;-1,2419232
11488315427;pole;;;;40,4632404;-1,2422614
11488315428;tower;;;;40,4553526;-1,239875
11488315429;tower;;;;40,4548647;-1,241128
11488315430;tower;;;;40,453171;-1,2420032
11488315431;tower;;;;40,451445;-1,2429003
11488315432;tower;;;;40,4539424;-1,2387809
11488315433;tower;;;;40,4528852;-1,2377898
11488315434;tower;;;;40,4539951;-1,2386214
11488315435;tower;;;;40,4525172;-1,2372749
11488315436;tower;;;;40,451856;-1,2368324
11488315437;tower;;;;40,4508186;-1,2358676
11488315438;tower;;;;40,4508922;-1,2357879
11488315439;tower;;;;40,449741;-1,2347342
11488315440;tower;;;;40,4483654;-1,2334766
11488315441;tower;;;;40,4325067;-1,2157011
11488315442;tower;;;;40,4314743;-1,2145397
11488315443;tower;;;;40,4305972;-1,2132652
11488315444;tower;;;;40,4296631;-1,2118936
11488315445;tower;;;;40,4203611;-1,1982686
11488315447;tower;;;;40,3837868;-1,1407308
11488315448;tower;;;;40,3808141;-1,1358645
11488315449;tower;;;;40,3712189;-1,1201132
11488315450;tower;;;;40,366787;-1,1044289
11488315451;tower;;;;40,3569009;-1,1033013
11488315452;tower;;;;40,3549859;-1,1032511
11488355775;tower;;;;40,4563853;-1,2443118
11488356342;tower;;;;40,3575032;-1,1356548
11488356343;tower;;;;40,3587865;-1,1347088
11488407915;tower;;;;40,3344606;-1,0810319
11488407916;tower;;;;40,335749;-1,08248
11488407922;tower;;;;40,3462148;-1,098784
11488407923;tower;;;;40,3452547;-1,0975622
11488407924;tower;;;;40,3474567;-1,0984954
11488407927;pole;;;;40,3504275;-1,1010778
11488407929;pole;;;;40,3529598;-1,1025349
11488407930;pole;;;;40,3535695;-1,102871
11488407933;tower;;;;40,3422195;-1,0977042
11488408990;tower;;;;40,3408235;-1,1007729
11488865301;tower;;;;40,4257996;-1,4402559
11488865302;tower;;;;40,424555;-1,4406119
11488865303;tower;;;;40,4228941;-1,4410985
11488865304;tower;;;;40,4198662;-1,4420176
11488865305;tower;;;;40,4191616;-1,4422109
11488865306;tower;;;;40,4169004;-1,4418891
11488865307;tower;;;;40,4122751;-1,4412387
11488865308;tower;;;;40,4126915;-1,4414734
11488865309;tower;;;;40,4135735;-1,4420024
11488865310;tower;;;;40,4147223;-1,442656
11488865311;tower;;;;40,4266809;-1,439996
11488865312;tower;;;;40,4353134;-1,4328896
11488865313;tower;;;;40,434462;-1,4376881
11488865314;tower;;;;40,4325271;-1,4380021
11488865315;tower;;;;40,431194;-1,4379181
11488865317;tower;;;;40,4352886;-1,4311605
11488865318;pole;;;;40,4354791;-1,4329914
11488865321;tower;;;;40,4352491;-1,4263755
11488900200;pole;;;;40,6083447;-1,4112785
11488900201;pole;;;;40,6066686;-1,4341446
11488900202;pole;;;;40,6061717;-1,4357464
11488900204;pole;;;;40,605701;-1,4371035
11488900205;pole;;;;40,6060778;-1,4377315
11488900207;pole;;;;40,6066911;-1,438262
11488900208;pole;;;;40,6078044;-1,4392393
11488900209;pole;;;;40,6063723;-1,4388444
11488900210;pole;;;;40,6058031;-1,4396762
11488900211;pole;;;;40,6050724;-1,4408806
11488900212;pole;;;;40,603557;-1,4433455
11488900213;pole;;;;40,6085183;-1,4087307
11488900214;pole;;;;40,6087254;-1,4061571
11488900215;pole;;;;40,6089272;-1,4032127
11488900216;pole;;;;40,6090661;-1,4017545
11488900217;pole;;;;40,609634;-1,3956433
11488900218;pole;;;;40,6097087;-1,394024
11488900219;pole;;;;40,6098329;-1,3925393
11488900220;pole;;;;40,6099784;-1,3910327
11488900221;pole;;;;40,6109599;-1,3793119
11488900418;pole;;;;40,6116319;-1,3711488
11488900419;pole;;;;40,6116518;-1,3673434
11488900420;pole;;;;40,61165;-1,366523
11488900421;pole;;;;40,6116237;-1,3653687
11488900422;pole;;;;40,6116149;-1,3636213
11488900423;pole;;;;40,6115803;-1,362416
11488900424;pole;;;;40,6105625;-1,3583053
11488900425;pole;;;;40,6180513;-1,4589451
11488900426;pole;;;;40,6194093;-1,4569681
11488900427;pole;;;;40,6215129;-1,4539392
11488900428;pole;;;;40,6227211;-1,4521669
11488900430;pole;;;;40,6236957;-1,4512745
11488900431;pole;;;;40,6286139;-1,4550699
11488900432;pole;;;;40,6297361;-1,4561966
11488900433;pole;;;;40,6310197;-1,4574463
11488900434;pole;;;;40,6337831;-1,4601319
11488900435;pole;;;;40,6350031;-1,4613857
11488900436;pole;;;;40,6363947;-1,462735
11488900437;pole;;;;40,6393044;-1,4639048
11488900438;pole;;;;40,6411055;-1,4645669
11488900439;pole;;;;40,6424139;-1,465047
11491330842;pole;;;;40,7177625;-1,5305912
11491330843;pole;;;;40,7164847;-1,5289125
11491330844;pole;;;;40,7158871;-1,5281509
11491330845;pole;;;;40,7150267;-1,5270652
11491330846;pole;;;;40,7146912;-1,5265818
11491330847;pole;;;;40,7141852;-1,5256627
11491330848;pole;;;;40,7136038;-1,5234074
11491330849;pole;;;;40,7157653;-1,5197441
11491330850;pole;;;;40,7164891;-1,5185201
11491330851;pole;;;;40,7177167;-1,51645
11491330852;pole;;;;40,7183768;-1,5153883
11491330853;pole;;;;40,7120229;-1,5235301
11491330854;pole;;;;40,7146027;-1,5266644
11491330855;pole;;;;40,7149105;-1,5270604
11491330856;pole;;;;40,7152354;-1,5275354
11491330857;pole;;;;40,7155924;-1,5280486
11491330858;pole;;;;40,7158643;-1,5284752
11491330859;pole;;;;40,7167878;-1,529749
11491330860;pole;;;;40,7173689;-1,5306167
11491330861;pole;;;;40,7180004;-1,5303081
11491330862;pole;;;;40,7182358;-1,5299845
11491330863;pole;;;;40,718501;-1,5296698
11491330864;pole;;;;40,7188012;-1,5292834
11491330865;pole;;;;40,7191276;-1,5288726
11491330866;pole;;;;40,7193205;-1,5286112
11491330867;pole;;;;40,7195807;-1,5282827
11491330868;pole;;;;40,7182343;-1,5311995
11491347669;pole;;;;40,718697;-1,5318081
11491347670;pole;;;;40,7191114;-1,5323099
11491347671;pole;;;;40,7198852;-1,5333279
11491347672;pole;;;;40,7204212;-1,5339881
11491347673;pole;;;;40,7212954;-1,5344636
11491347674;pole;;;;40,7099696;-1,5209207
11491347675;pole;;;;40,7072598;-1,5185114
11491347676;pole;;;;40,7057106;-1,5171808
11491347677;pole;;;;40,702926;-1,5148924
11491347678;pole;;;;40,6931408;-1,5067234
11491347679;pole;;;;40,6917693;-1,5055184
11491347680;pole;;;;40,6902363;-1,5041696
11491347681;pole;;;;40,6887432;-1,5028454
11491347682;pole;;;;40,6874143;-1,501509
11491347683;pole;;;;40,6856326;-1,5000886
11491347684;pole;;;;40,6846059;-1,499433
11491347685;pole;;;;40,6832608;-1,4985174
11491347686;pole;;;;40,6809911;-1,4968971
11491347687;pole;;;;40,6798605;-1,4960159
11491347688;pole;;;;40,6790962;-1,495393
11491347689;pole;;;;40,6778788;-1,4945358
11491347690;pole;;;;40,6520158;-1,475264
11491347691;pole;;;;40,6493889;-1,4732523
11491347692;pole;;;;40,6481434;-1,4722578
11491347693;pole;;;;40,6467631;-1,4711509
11491347694;pole;;;;40,6444792;-1,4692741
11491347695;pole;;;;40,6437822;-1,4678763
11491347696;pole;;;;40,643032;-1,4663215
11491347697;pole;;;;40,7239481;-1,5228186
11491347698;pole;;;;40,7361549;-1,5035193
11491347699;pole;;;;40,735566;-1,5044525
11491347700;pole;;;;40,7354413;-1,5043395
11491347701;pole;;;;40,7347926;-1,5036026
11491347702;pole;;;;40,7339046;-1,5026087
11491347703;pole;;;;40,7333232;-1,501987
11491347704;pole;;;;40,7317463;-1,5001869
11491347705;pole;;;;40,7310297;-1,4993745
11491347743;pole;;;;40,7196164;-1,5337975
11491347744;pole;;;;40,7198892;-1,5341816
11491347745;pole;;;;40,7204344;-1,535498
11491347746;pole;;;;40,7207314;-1,5359263
11491347749;pole;;;;40,7213163;-1,5346975
11492421865;pole;;;;39,9082378;-1,3731995
11492423791;tower;;;;39,9878563;-1,5559126
11492423793;pole;;;;39,9848496;-1,5500934
11492423794;pole;;;;39,9836477;-1,5477633
11492423795;pole;;;;39,9823759;-1,5452846
11492423796;pole;;;;39,9785983;-1,5379409
11492423797;pole;;;;39,9766889;-1,5342118
11492423798;pole;;;;39,9758259;-1,5325352
11492423799;pole;;;;39,9747879;-1,5305147
11492423800;pole;;;;39,9873557;-1,5535672
11492423813;tower;;;;40,0074749;-1,5844267
11492423814;pole;;;;40,0093276;-1,5868685
11492423815;tower;;;;40,0102195;-1,5880374
11492423816;pole;;;;40,0108853;-1,5893945
11492423817;pole;;;;40,0135149;-1,5946957
11492423818;tower;;;;40,0141417;-1,5959507
11492423819;pole;;;;40,0168422;-1,5992781
11492423839;tower;;;;39,9598143;-1,5014039
11492423840;pole;;;;39,9581355;-1,4964105
11492423841;pole;;;;39,9533909;-1,4823507
11492423842;tower;;;;39,9405959;-1,4445871
11492423843;tower;;;;39,9350313;-1,4281586
11492423844;pole;;;;39,9321657;-1,4241031
11492423845;pole;;;;39,930617;-1,4219132
11492423846;pole;;;;39,9289941;-1,4196246
11492423847;pole;;;;39,9239551;-1,4125026
11492423848;pole;;;;39,9214572;-1,4089717
11492423849;tower;;;;39,919224;-1,4058127
11492423851;pole;;;;39,9113289;-1,3972832
11492423852;tower;;;;39,9056472;-1,39116
11492423853;tower;;;;39,9056781;-1,3869052
11492423854;pole;;;;39,9048083;-1,3866273
11492423855;pole;;;;39,9051482;-1,385636
11492423856;pole;;;;39,9054878;-1,3845876
11492423857;pole;;;;39,9057186;-1,3839477
11492423858;tower;;;;39,9060193;-1,3815536
11492423859;pole;;;;39,9020512;-1,395627
11492423860;pole;;;;39,9018643;-1,3968425
11492423861;pole;;;;39,9015194;-1,3991539
11492423862;pole;;;;39,9013267;-1,4003787
11492423863;pole;;;;39,9011448;-1,4016113
11492423864;pole;;;;39,900953;-1,4028975
11492423865;pole;;;;39,9007784;-1,4040593
11492423866;pole;;;;39,9002327;-1,4064613
11492423867;tower;;;;39,8984698;-1,4124123
11492423868;tower;;;;39,8992922;-1,4152765
11492433083;pole;;;;39,9071896;-1,384164
11492433084;pole;;;;39,9064967;-1,3835765
11492433085;pole;;;;39,9058862;-1,3832463
11492433086;tower;;;;39,9057043;-1,3834631
11492433087;pole;;;;39,9060513;-1,3825482
11492433088;pole;;;;39,9063048;-1,3814988
11492433089;pole;;;;39,9032551;-1,3912594
11492433090;pole;;;;39,9044474;-1,3877339
11492433091;tower;;;;39,9063301;-1,3796657
